chart|date|executionTime|upstreamLatency|proxyLatency|responseCode|responseTime
2018/05/19|12:00:03|0.521|3|10|200|80.31105995178223
2018/05/19|12:10:03|1.361|3|35|200|118.67690086364746
2018/05/19|12:20:03|0.55|2|35|200|125.99802017211914
2018/05/19|12:30:03|0.35|3|10|200|102.49710083007812
2018/05/19|12:40:03|0.607|4|9|200|102.51879692077637
2018/05/19|12:50:03|0.517|21|2|200|58.32409858703613
2018/05/19|13:00:03|0.322|20|1|200|56.1680793762207
2018/05/19|13:10:03|0.332|2|9|200|77.64387130737305
2018/05/19|13:20:03|0.671|3|34|200|103.65486145019531
2018/05/19|13:30:03|1.077|21|2|200|85.40010452270508
2018/05/19|13:40:03|1.217|22|2|200|49.9420166015625
2018/05/19|13:50:03|0.313|20|2|200|55.89795112609863
2018/05/19|14:00:03|0.313|20|2|200|49.226999282836914
2018/05/19|14:10:03|1.045|6|9|200|83.52494239807129
2018/05/19|14:20:03|0.731|24|35|200|120.29385566711426
2018/05/19|14:30:03|0.716|3|9|200|81.42685890197754
2018/05/19|14:40:03|0.528|3|9|200|73.8058090209961
2018/05/19|14:50:03|0.642|20|9|200|104.22396659851074
2018/05/19|15:00:03|0.383|21|36|200|117.89608001708984
2018/05/19|15:10:03|0.535|3|21|200|424.1909980773926
2018/05/19|15:20:03|0.659|4|34|200|99.3349552154541
2018/05/19|15:30:03|0.813|5|34|200|108.5658073425293
2018/05/19|15:40:03|0.685|3|36|200|98.91986846923828
2018/05/19|15:50:03|1.008|6|1|200|48.937082290649414
2018/05/19|16:00:03|0.435|21|1|200|48.65288734436035
2018/05/19|16:10:03|0.372|2|36|200|105.44896125793457
2018/05/19|16:20:03|0.97|26|10|200|95.0620174407959
2018/05/19|16:30:03|0.402|21|2|200|141.02506637573242
2018/05/19|16:40:04|0.983|20|2|200|50.18806457519531
2018/05/19|16:50:04|0.751|3|9|200|82.97491073608398
2018/05/19|17:00:04|0.541|20|10|200|92.54980087280273
2018/05/19|17:10:04|0.37|2|23|200|416.7370796203613
2018/05/19|17:20:03|0.566|3|10|200|73.65107536315918
2018/05/19|17:30:03|0.745|4|2|200|62.402963638305664
2018/05/19|17:40:03|0.667|21|2|200|49.64613914489746
2018/05/19|17:50:03|0.339|20|68|200|122.98893928527832
2018/05/19|18:00:03|0.615|3|2|200|32.90295600891113
2018/05/19|18:10:03|0.471|3|59|200|131.04009628295898
2018/05/19|18:20:03|0.654|21|34|200|115.51403999328613
2018/05/19|18:30:03|0.811|22|1|200|77.48699188232422
2018/05/19|18:40:03|0.629|20|1|200|49.06582832336426
2018/05/19|18:50:03|0.895|4|9|200|137.6628875732422
2018/05/19|19:00:03|0.536|2|11|200|74.75996017456055
2018/05/19|19:10:03|0.906|5|10|200|83.45603942871094
2018/05/19|19:20:03|0.933|7|36|200|103.79910469055176
2018/05/19|19:30:03|0.873|20|1|200|56.38289451599121
2018/05/19|19:40:03|0.374|20|2|200|50.66704750061035
2018/05/19|19:50:03|0.316|3|9|200|84.22493934631348
2018/05/19|20:00:03|0.632|3|351|200|420.2148914337158
2018/05/19|20:10:03|0.911|23|2|200|59.84807014465332
2018/05/19|20:20:03|0.46|20|2|200|49.4539737701416
2018/05/19|20:30:03|0.62|3|10|200|83.52208137512207
2018/05/19|20:40:03|0.39|3|9|200|73.85993003845215
2018/05/19|20:50:03|0.478|19|3|200|56.5950870513916
2018/05/19|21:00:03|0.952|21|2|200|49.38197135925293
