chart|date|executionTime|upstreamLatency|proxyLatency|responseCode|responseTime
2018/02/11|21:30:05||||200|426.73301696777344
2018/02/11|21:40:05||||200|280.03501892089844
2018/02/11|21:50:05||||200|285.86411476135254
2018/02/11|22:00:05||||200|301.7539978027344
2018/02/11|22:10:05||||200|376.89208984375
2018/02/11|22:20:05||||200|276.9050598144531
2018/02/11|22:30:05||||200|384.37891006469727
2018/02/11|22:40:05||||200|277.0659923553467
2018/02/11|22:50:05||||200|331.2959671020508
2018/02/11|23:00:06||||200|364.8529052734375
2018/02/11|23:10:05||||200|325.9878158569336
2018/02/11|23:20:05||||200|278.7749767303467
2018/02/11|23:30:05||||200|357.0718765258789
2018/02/11|23:40:05||||200|276.60584449768066
2018/02/11|23:50:05||||200|325.836181640625
2018/02/12|00:00:05||||200|313.823938369751
2018/02/12|00:10:05||||200|313.30013275146484
2018/02/12|00:20:05||||200|277.93097496032715
2018/02/12|00:30:05||||200|293.17593574523926
2018/02/12|00:40:05||||200|277.7590751647949
2018/02/12|00:50:05||||200|331.7840099334717
2018/02/12|01:00:05||||200|285.7789993286133
2018/02/12|01:10:05||||200|364.51220512390137
2018/02/12|01:20:05||||200|373.17800521850586
2018/02/12|01:30:05||||200|360.14389991760254
2018/02/12|01:40:05||||200|279.5689105987549
2018/02/12|01:50:05||||200|366.38402938842773
2018/02/12|02:00:05||||200|284.39998626708984
2018/02/12|02:10:05||||200|355.0398349761963
2018/02/12|02:20:05||||200|367.3689365386963
2018/02/12|02:30:05||||200|374.77898597717285
2018/02/12|02:40:05||||200|292.29116439819336
2018/02/12|02:50:05||||200|302.31213569641113
2018/02/12|03:00:05||||200|278.980016708374
2018/02/12|03:10:05||||200|357.24878311157227
2018/02/12|03:20:05||||200|312.84117698669434
2018/02/12|03:30:05||||200|297.1079349517822
2018/02/12|03:40:05||||200|300.5809783935547
2018/02/12|03:50:05||||200|285.16602516174316
2018/02/12|04:00:05||||200|284.6848964691162
2018/02/12|04:10:05||||200|367.358922958374
2018/02/12|04:20:05||||200|284.9469184875488
