chart|date|executionTime|upstreamLatency|proxyLatency|responseCode|responseTime
2018/01/16|17:40:03|0.59|14|8|200|146.69203758239746
2018/01/16|17:50:03|0.592|4|41|200|159.1479778289795
2018/01/16|18:00:03|0.565|4|36|200|138.85903358459473
2018/01/16|18:10:03|0.616|4|42|200|141.4780616760254
2018/01/16|18:20:03|0.579|11|10|200|145.27392387390137
2018/01/16|18:30:03|0.577|4|35|200|128.07297706604004
2018/01/16|18:40:03|0.569|4|41|200|153.91206741333008
2018/01/16|18:50:03|0.565|3|45|200|143.5539722442627
2018/01/16|19:00:03|0.592|4|43|200|150.5870819091797
2018/01/16|19:10:03|0.58|4|10|200|107.41090774536133
2018/01/16|19:20:03|0.575|4|10|200|137.24207878112793
2018/01/16|19:30:03|0.573|4|10|200|109.00521278381348
2018/01/16|19:40:03|0.568|4|10|200|112.2732162475586
2018/01/16|19:50:03|0.659|12|10|200|111.18412017822266
2018/01/16|20:00:03|0.577|7|35|200|166.84889793395996
2018/01/16|20:10:03|0.575|11|10|200|136.7819309234619
2018/01/16|20:20:07|0.567|7|35|200|140.68007469177246
2018/01/16|20:30:08|0.569|13|9|200|139.7099494934082
2018/01/16|20:40:07|0.563|3|9|200|115.00191688537598
2018/01/16|20:50:03|0.577|5|10|200|108.2310676574707
2018/01/16|21:00:03|0.571|3|9|200|121.7961311340332
2018/01/16|21:10:03|0.592|3|10|200|114.6998405456543
2018/01/16|21:20:03|0.574|13|9|200|142.42100715637207
2018/01/16|21:30:03|0.614|9|34|200|137.1328830718994
2018/01/16|21:40:07|0.614|4|10|200|141.11995697021484
2018/01/16|21:50:03|0.575|4|33|200|129.07814979553223
2018/01/16|22:00:03|0.573|11|11|200|152.33397483825684
2018/01/16|22:10:03|0.569|12|10|200|107.17296600341797
2018/01/16|22:20:03|0.573|3|41|200|181.07914924621582
2018/01/16|22:30:03|0.574|4|13|200|111.69099807739258
2018/01/16|22:40:03|0.578|4|17|200|126.7099380493164
2018/01/16|22:50:03|0.583|12|9|200|125.17309188842773
2018/01/16|23:00:03|0.566|3|10|200|5136.031150817871
2018/01/16|23:10:08|0.573|3|9|200|110.86797714233398
2018/01/16|23:20:08|0.574|9|43|200|156.01205825805664
2018/01/16|23:30:03|0.586|4|10|200|134.55915451049805
2018/01/16|23:40:09|0.577|12|10|200|156.85606002807617
2018/01/16|23:50:03|0.57|13|19|200|120.09501457214355
2018/01/17|00:00:04|0.577|4|10|200|120.49388885498047
2018/01/17|00:10:03|0.581|3|9|200|113.06595802307129
2018/01/17|00:20:03|0.593|3|47|200|152.34804153442383
2018/01/17|00:30:03|0.572|4|35|200|136.40189170837402
2018/01/17|00:40:03|0.581|12|9|200|131.75296783447266
2018/01/17|00:50:03|0.57|4|10|200|107.86008834838867
2018/01/17|01:00:03|0.577|3|38|200|146.59786224365234
2018/01/17|01:10:03|0.575|5|10|200|112.70713806152344
2018/01/17|01:20:03|0.593|11|41|200|157.84001350402832
2018/01/17|01:30:08|0.575|7|44|200|151.1831283569336
2018/01/17|01:40:07|0.579|12|10|200|149.77693557739258
2018/01/17|01:50:03|0.574|4|9|200|113.37399482727051
2018/01/17|02:00:03|0.58|12|10|200|5142.910003662109
2018/01/17|02:10:09|0.569|8|34|200|152.43196487426758
2018/01/17|02:20:03|0.575|8|324|200|438.9159679412842
2018/01/17|02:30:03|0.569|12|40|200|152.4338722229004
2018/01/17|02:40:03|0.57|8|44|200|161.32807731628418
2018/01/17|02:50:03|0.574|3|44|200|176.45907402038574
2018/01/17|03:00:03|0.573|4|182|200|301.8639087677002
2018/01/17|03:10:03|0.575|3|227|200|322.1590518951416
2018/01/17|03:20:03|0.577|4|319|200|428.3411502838135
2018/01/17|03:30:03|0.572|13|89|200|194.32592391967773
2018/01/17|03:40:03|0.572|3|44|200|145.49803733825684
2018/01/17|03:50:03|0.572|12|9|200|124.02200698852539
2018/01/17|04:00:03|0.573|3|154|200|282.24897384643555
2018/01/17|04:10:03|0.587|3|225|200|323.05097579956055
2018/01/17|04:20:03|0.576|4|18|200|120.46599388122559
2018/01/17|04:30:03|0.584|8|34|200|134.40799713134766
2018/01/17|04:40:03|0.58|4|36|200|167.00291633605957
2018/01/17|04:50:03|0.579|11|41|200|148.84495735168457
2018/01/17|05:00:03|0.573|3|41|200|171.9839572906494
2018/01/17|05:10:03|0.572|4|10|200|109.76910591125488
2018/01/17|05:20:03|0.588|7|95|200|227.5400161743164
2018/01/17|05:30:03|0.578|3|318|200|418.57004165649414
2018/01/17|05:40:03|0.577|4|10|200|119.33207511901855
2018/01/17|05:50:03|0.59|7|35|200|134.36484336853027
2018/01/17|06:00:03|0.575|3|35|200|135.99610328674316
2018/01/17|06:10:03|0.46|3|9|200|106.68206214904785
2018/01/17|06:20:03|0.454|3|8|200|136.41881942749023
2018/01/17|06:30:03|0.542|3|8|200|100.59595108032227
2018/01/17|06:40:03|0.575|3|9|200|131.37292861938477
2018/01/17|06:50:03|0.492|3|10|200|599.8880863189697
2018/01/17|07:00:03|0.545|2|9|200|112.29705810546875
2018/01/17|07:10:03|0.568|3|9|200|5135.552883148193
2018/01/17|07:20:03|0.608|4|9|200|120.29790878295898
2018/01/17|07:30:03|0.609|3|9|200|114.47501182556152
2018/01/17|07:40:03|0.563|3|9|200|129.09197807312012
2018/01/17|07:50:03|0.572|3|9|200|100.46887397766113
2018/01/17|08:00:03|0.578|7|35|200|5169.836044311523
2018/01/17|08:10:09|0.568|13|9|200|120.01705169677734
2018/01/17|08:20:03|0.578|3|10|200|113.40498924255371
2018/01/17|08:30:03|0.573|3|8|200|102.5540828704834
2018/01/17|08:40:03|0.565|3|10|200|127.6090145111084
2018/01/17|08:50:03|0.569|3|9|200|105.53789138793945
2018/01/17|09:00:15|0.583|3|10|200|127.34293937683105
2018/01/17|09:10:07|0.563|3|10|200|109.90500450134277
2018/01/17|09:20:03|0.574|3|11|200|112.8988265991211
2018/01/17|09:30:07|0.577|3|330|200|441.04695320129395
2018/01/17|09:40:03|0.565|3|10|200|141.26110076904297
2018/01/17|09:50:08|0.568|3|11|200|143.75996589660645
2018/01/17|10:00:03|0.571|12|20|200|130.25999069213867
2018/01/17|10:10:03|0.575|3|10|200|143.2499885559082
2018/01/17|10:20:03|0.578|4|10|200|108.17384719848633
2018/01/17|10:30:08|0.569|3|25|200|154.58083152770996
2018/01/17|10:40:03|0.571|3|10|200|112.65993118286133
2018/01/17|10:50:03|0.571|4|11|200|110.86893081665039
2018/01/17|11:00:03|0.566|3|11|200|112.6408576965332
2018/01/17|11:10:03|0.57|12|11|200|125.92792510986328
2018/01/17|11:20:03|0.568|5|50|200|163.04802894592285
2018/01/17|11:30:03|0.571|12|10|200|131.23178482055664
2018/01/17|11:40:03|0.558|4|10|200|129.5778751373291
2018/01/17|11:50:03|0.648|3|9|200|130.8310031890869
2018/01/17|12:00:03|0.571|12|10|200|127.23493576049805
2018/01/17|12:10:03|0.568|4|34|200|150.09713172912598
