chart|date|executionTime|upstreamLatency|proxyLatency|responseCode|responseTime
2018/07/14|01:30:04||83|0|200|166.05210304260254
2018/07/14|01:40:05||88|0|200|174.47304725646973
2018/07/14|01:50:04||9|0|200|91.70103073120117
2018/07/14|02:00:04||97|0|200|177.22415924072266
2018/07/14|02:10:05||102|0|200|186.0039234161377
2018/07/14|02:20:05||9|0|200|90.03305435180664
2018/07/14|02:30:05||73|0|200|155.4849147796631
2018/07/14|02:40:05||88|0|200|165.1589870452881
2018/07/14|02:50:04||10|0|200|90.99888801574707
2018/07/14|03:00:05||89|0|200|169.02399063110352
2018/07/14|03:10:04||88|0|200|165.693998336792
2018/07/14|03:20:04||9|0|200|96.60792350769043
2018/07/14|03:30:09||81|0|200|167.07706451416016
2018/07/14|03:40:04||99|0|200|180.93180656433105
2018/07/14|03:50:13||84|0|200|163.81502151489258
2018/07/14|04:00:04||91|0|200|173.9828586578369
2018/07/14|04:10:05||91|0|200|173.2800006866455
2018/07/14|04:20:04||75|0|200|160.66813468933105
2018/07/14|04:30:05||87|0|200|172.55306243896484
2018/07/14|04:40:04||82|0|200|165.50683975219727
2018/07/14|04:50:06||89|0|200|171.08988761901855
2018/07/14|05:00:04||69|0|200|154.2799472808838
2018/07/14|05:10:06||81|0|200|168.22099685668945
2018/07/14|05:20:05||79|0|200|164.53790664672852
2018/07/14|05:30:05||87|0|200|172.29819297790527
2018/07/14|05:40:04||88|0|200|164.9630069732666
2018/07/14|05:50:04||76|0|200|162.3098850250244
2018/07/14|06:00:05||10|0|200|93.94001960754395
2018/07/14|06:10:04||78|0|200|159.6372127532959
2018/07/14|06:20:04||74|0|200|153.62811088562012
2018/07/14|06:30:05||77|0|200|156.7230224609375
2018/07/14|06:40:05||86|0|200|166.63599014282227
2018/07/14|06:50:04||88|0|200|177.98805236816406
2018/07/14|07:00:05||79|0|200|162.794828414917
2018/07/14|07:10:05||71|0|200|151.68499946594238
2018/07/14|07:20:04||70|0|200|155.2140712738037
2018/07/14|07:30:04||91|0|200|171.5250015258789
2018/07/14|07:40:04||14|0|200|100.94594955444336
2018/07/14|07:50:04||68|0|200|145.47395706176758
2018/07/14|08:00:04||75|0|200|156.58998489379883
2018/07/14|08:10:05||12|0|200|98.4959602355957
2018/07/14|08:20:04||84|0|200|163.45500946044922
2018/07/14|08:30:04||78|0|200|166.34202003479004
2018/07/14|08:41:44||4435|0|200|6993.163108825684
2018/07/14|08:50:05||78|0|200|159.91806983947754
2018/07/14|09:00:04||69|0|200|157.17697143554688
2018/07/14|09:10:05||76|0|200|162.76907920837402
2018/07/14|09:20:04||7|0|200|94.71416473388672
2018/07/14|09:30:04||93|0|200|181.28013610839844
2018/07/14|09:40:04||96|0|200|178.61199378967285
